"Start Loc X","Start Loc Y","Goal Loc X","Goal Loc Y","Obstacle 1 Loc X","Obstacle 1 Loc Y","Obstacle 1 Radius","Obstacle 2 Loc X","Obstacle 2 Loc Y","Obstacle 2 Radius","Mean X","Mean Y","SXX","SYY","SXY"
0,436,600,314,563,562,31,485,255,47,430.182,330.273,51759.4,2710.42,-5419.95
0,398,600,341,345,515,29,402,452,20,462.223,385.701,40348.2,8343.29,-3287.14
0,304,600,292,207,560,20,517,39,23,447.444,218.222,38906.3,9038.69,-1530.61
0,42,600,239,417,252,58,116,371,68,399,213.786,35785.1,8092.03,4629.69
0,422,600,267,133,426,69,149,422,74,249.5,272.5,80894.7,14253.5,-13062.1
0,98,600,523,563,152,27,441,125,28,438.714,473,54391.6,28335.3,29633.8
0,514,600,449,133,244,72,111,459,14,402.819,452.827,53304.6,4628.96,5643
0,54,600,128,149,85,13,165,268,60,401.743,241.721,48975.4,18182.6,-6363.38
0,138,600,140,250,553,14,452,371,70,451.778,134.889,41837.9,3480.86,-470.903
0,166,600,552,370,485,64,451,129,63,442,423.8,63245.5,36106.7,40983
0,266,600,593,224,542,55,421,539,18,448.25,427.75,37257.6,36509.4,20925.2
0,537,600,571,91,435,55,125,524,38,404.6,451.8,63332,24254.8,8200.14
0,108,600,516,127,494,71,382,100,26,379.3,435.6,41307.3,26931.2,28657.1
0,24,600,408,463,527,29,43,201,30,409.556,258.444,50449.5,37548,40418.2
0,542,600,343,89,458,61,170,521,71,242.421,414.263,71922.8,25184,-18235.4
0,426,600,459,412,498,49,289,307,13,333.5,429.875,35182.9,1264.13,195.643
0,388,600,584,465,279,70,547,210,35,422.583,497.583,41022.4,7686.81,16581.4
0,165,600,283,155,126,60,403,274,20,476.375,278.625,39718,3592.27,7320.88
0,260,600,520,438,201,52,522,422,33,489.75,510.417,34014.2,7243.17,14225.3
0,531,600,491,288,537,38,135,219,28,464.1,484.5,43457.2,1617.39,1466.61
0,388,600,361,525,507,63,285,77,48,437.75,360.75,44092.8,2634.57,-5910.61
0,199,600,365,182,186,58,138,305,38,428.455,250.727,45493.3,23138.6,23763.1
0,309,600,0,157,188,67,429,82,17,464,172.143,35828.6,42505.1,-16397.1
0,335,600,171,46,382,23,484,199,58,447.462,319,39944.6,21243.5,-3267
0,399,600,77,381,126,56,500,272,35,472.938,116.438,30141.1,10380.5,-13650.7
0,6,600,361,89,130,34,543,560,33,488,241,30267.8,10858.8,15721.8
0,106,600,382,538,90,21,81,154,72,377.75,235.938,62052.1,32722.9,36986.5
0,116,600,45,410,358,58,533,449,32,521.222,87.6667,38355.7,1686.5,-2535.67
0,391,600,108,141,274,28,140,255,71,458.455,230.182,34870.1,16950.2,-18486.8
0,365,600,289,299,549,17,145,354,12,509.333,306.444,36862,1020.03,-4067.67
0,181,600,70,379,83,40,201,529,26,416.304,148.217,27830.6,12812.1,3511.65
0,367,600,178,486,277,15,520,348,73,479.333,184,55421.1,8824,-20632.8
0,25,600,422,348,204,37,318,506,70,379.846,332.846,59821.3,16591.5,12910.3
0,511,600,191,65,477,38,410,201,41,375.791,283.267,47947.4,39408,-25077.6
0,364,600,202,360,321,60,214,305,65,373.359,249.132,45501.9,4750.97,-7701.39
0,398,600,189,338,153,33,451,39,26,488.615,271.769,35996.3,15436.2,-12209.5
0,543,600,484,540,202,34,322,290,10,468.444,465,48974.5,1724.25,-1454.63
0,592,600,293,238,134,12,30,357,29,450.571,317.143,47525.3,26482.5,-17878.3
0,318,600,451,408,500,26,79,122,32,398.545,450.364,30028.1,3810.45,6869.28
0,107,600,243,280,166,74,81,370,59,345.583,184.5,59035,11574.1,16487.5
0,58,600,216,302,132,15,376,510,29,407.375,180.625,58379.4,3025.13,8617.3
0,391,600,555,407,384,72,322,438,34,449.455,401.455,40661.3,14083.5,13594.3
0,366,600,227,563,288,24,161,76,66,472.182,279.818,34025,10801.4,-13339
0,212,600,508,86,124,32,494,287,12,460,437.4,66790,15971.3,32392
0,520,600,163,404,337,67,212,519,57,308.846,211.154,54151.3,27065.3,-17544.4
0,444,600,132,453,184,41,547,294,33,456.375,183.625,49810.3,14836.8,-23107.4
0,237,600,465,209,393,20,553,417,46,448.625,478.625,42835.1,12034.6,14015.3
0,291,600,56,106,93,37,162,452,37,485.667,162.5,28428.4,41017.5,-16778.4
0,196,600,364,535,541,39,257,497,57,465.6,318.9,35741.4,6030.54,7125.51
0,479,600,104,228,123,38,299,216,26,478.5,137.375,40266,19449.4,-25765.1
0,506,600,308,194,308,10,320,149,59,361.138,341.061,53006.4,10803.3,-13415
0,62,600,449,106,315,19,42,293,10,458.778,325.889,41097.9,19786.9,12468.2
0,148,600,237,341,569,17,416,446,68,464.556,224,41684.5,3881.75,4632.5
0,310,600,507,459,83,72,524,344,25,457.167,409.667,32822.7,12009.9,1709.61
0,364,600,519,505,167,10,426,121,63,454,421.625,47723.1,27003.1,23278.7
0,58,600,589,87,493,63,182,394,12,492,468.889,36853,37871.6,34330
0,393,600,87,370,285,73,141,168,27,407.636,340.545,44424.7,31224.9,-20216.6
0,578,600,560,148,363,45,197,90,61,503.091,553.364,30041.3,4545.05,1468.66
0,77,600,166,78,109,74,449,249,26,204.25,66.75,66208.2,2981.07,9009.93
0,582,600,232,189,77,36,267,253,24,351.4,385.2,64759.3,19647.7,-29151.1
0,129,600,345,278,152,52,162,467,61,452.111,242.778,32503.1,15463.7,10504.7
0,518,600,131,220,419,64,336,467,61,478.222,177.778,40189.7,16586.4,-22432.7
0,335,600,234,410,496,51,39,582,14,446.1,311.6,54525.7,5053.38,-11414.3
0,88,600,363,144,92,53,343,330,58,505.182,370,29711.2,13912.6,16077.9
0,342,600,413,576,537,11,370,309,66,390.412,452.765,41884.8,4454.82,5929.73
0,334,600,498,277,406,63,153,277,32,368.1,310.5,58592.5,33985.4,20282.5
0,134,600,398,519,524,41,98,272,11,441.727,315.545,46098.2,10537.9,10121.9
0,141,600,310,280,410,62,177,111,68,489.909,256.818,33337.9,2145.36,6276.38
0,112,600,455,268,279,44,343,132,66,394.25,408.583,42315.5,15514.6,18509.1
0,166,600,200,108,505,11,451,229,57,452.538,151.154,32947.4,7353.47,-6467.51
0,240,600,454,276,465,20,160,533,21,494.923,341.308,28584.4,31216.9,14800.8
0,275,600,428,99,285,37,454,205,68,381.133,310,39675.1,16448.9,19693.7
0,386,600,563,160,229,31,106,432,33,303.793,505.168,58872.1,4678.71,11767.7
0,327,600,123,555,465,17,95,121,28,438.8,124.1,55465.1,7125.21,-17233.3
0,329,600,220,128,485,51,15,315,13,482.333,264,42664.2,24812.5,-16553.1
0,184,600,434,406,414,44,281,270,25,453.25,352.875,43511.1,10672.1,14706.9
0,46,600,497,455,174,67,495,162,66,424.125,465,46064.1,29124,28076
0,478,600,46,473,537,40,354,212,63,419.444,257.222,50866.8,44864.7,-43148.7
0,151,600,273,514,575,21,372,304,51,463,340.375,39965.7,14506.8,8696.71
0,511,600,438,406,395,51,485,295,13,422.403,449.443,34732.4,12352.4,4395.84
0,51,600,371,375,67,34,193,427,29,462.167,368.917,28461.8,13461.9,12624.5
0,451,600,25,283,299,41,213,208,62,471,108.2,58358.7,20918.2,-21193.3
0,466,600,359,306,553,41,453,73,40,444.111,324.778,44127.6,12487.4,3326.9
0,309,600,336,345,219,73,351,82,50,467,398.444,43878.3,9101.78,-755.75
0,496,600,313,62,269,34,488,213,54,439.818,398.909,38787.4,7587.69,-14456.8
0,244,600,90,424,46,24,140,318,19,387.417,254.833,70312.8,19828.7,-25148.7
0,92,600,347,341,388,53,401,353,18,354.667,306,62891.8,15997,13024.4
0,598,600,506,118,487,13,225,309,37,395.736,498.659,68891.2,3060.64,-12232.3
0,458,600,107,238,71,43,162,479,30,490.25,164.125,41699.4,24458.1,-28168.9
0,217,600,79,388,414,12,506,157,22,428.692,164.231,26949.7,22866.4,-1127.26
0,483,600,567,569,286,14,236,292,49,439.778,424.889,49982.4,20973.6,15386.1
0,80,600,500,51,199,44,115,462,26,489,366.375,39654.6,29321.4,23525.1
0,220,600,0,223,194,31,500,19,19,409.636,72,48977.7,9736.6,-16857.7
0,123,600,7,143,350,10,419,200,16,456.493,79.9931,37014.4,5315.06,-8704.14
0,100,600,30,517,242,20,412,266,24,438.556,110.778,43624.5,14688.2,-14490.2
0,548,600,23,436,535,45,116,198,44,495.308,152,27897.7,33382,-25498.8
0,37,600,315,461,239,66,288,271,64,397.625,357.938,52028.2,16143.4,4368.44
0,30,600,31,300,257,61,402,357,13,450.625,61,49983.4,2811.71,-3592
0,407,600,151,421,102,74,533,527,53,504.154,217.692,31281.1,16793.9,-8312.2
0,28,600,378,504,450,46,172,436,10,508.75,298.917,28224,23025.2,19461.3
0,429,600,415,276,220,24,136,180,15,435.286,404.571,65177.9,2132.29,1947.31
0,576,600,316,378,368,32,83,247,52,434.656,335.612,71306.5,11407.4,-20460.2
0,535,600,14,260,368,17,140,351,47,385.222,234.667,38783.2,62654,-39772.3
0,263,600,530,149,565,12,197,243,31,462.25,428.125,46241.9,40346.7,30577.8
0,54,600,167,429,470,14,534,330,19,418.083,237.667,46891.2,18979.5,-10902.1
0,250,600,316,434,114,41,101,97,42,483,281.875,45846.3,628.696,2526.86
0,346,600,28,385,73,50,509,363,51,475.1,149.7,34143.7,31652.2,-24116.1
0,475,600,276,254,420,46,456,221,61,457.6,306.6,48947.2,21114.7,-20047
0,41,600,98,401,373,74,172,505,10,493.125,112.313,30330,1914.63,5314.42
0,38,600,425,398,480,63,451,464,57,492.222,320.444,37813.4,25580.8,26531.1
0,571,600,486,497,214,45,329,109,32,366,449.5,70573.2,8403.1,2200.8
0,235,600,442,498,337,29,188,77,64,426.1,393.3,37315.7,7914.68,10700.5
0,255,600,252,156,175,68,455,409,64,418,274.111,39160.5,6350.11,-3901
0,442,600,296,289,515,69,176,425,71,442.8,283.2,44407.6,6169.89,-2616.46
0,583,600,499,161,97,64,293,132,70,465.846,511.077,30917,4821.08,1175.76
0,129,600,465,378,399,12,309,206,59,470,340.125,39578,33170.7,22552.4
0,419,600,520,68,334,50,164,149,46,433.625,509.625,47892.3,3043.41,8117.41
0,148,600,404,69,122,49,161,387,39,516.167,399.917,27442,8507.17,11908.6
0,234,600,244,435,64,59,506,432,46,451.917,320.833,30620.1,10369.1,1066.62
0,434,600,261,532,387,30,283,456,12,445.636,277.273,43046.9,15962.2,-16942.2
0,153,600,226,363,466,41,250,153,58,475.231,243.385,36480.2,21990.3,-7183.1
0,278,600,29,330,214,67,389,443,73,349,86.125,66822.9,6964.13,-15130.9
0,463,600,94,405,171,74,376,429,37,481.429,170.286,46315.6,24815.9,-26733.3
0,592,600,398,570,57,17,103,553,39,458.375,400.125,54482.6,7901.27,-9657.2
0,471,600,461,269,180,68,164,519,48,512.353,464.765,20270.9,7421.07,-1666.85
0,62,600,296,449,263,67,266,355,53,419.1,231.3,56857.4,6137.57,8359.19
0,121,600,437,564,429,30,237,419,27,503.571,433.135,25753.1,9833.99,13169.3
0,183,600,553,518,131,36,508,123,43,480.111,464.556,35481.1,14418.5,21959.4
0,447,600,117,286,219,65,320,442,24,285.933,129.667,68910.9,13713.4,-11239.1
0,152,600,309,311,434,35,214,466,16,424.727,385.091,50997,17758.5,-5473.97
0,301,600,444,449,399,51,153,544,14,425.923,442,46340.2,5717.17,11168.9
0,87,600,302,140,467,10,480,515,58,485.933,245.333,35224.9,8683.24,15961.3
0,329,600,504,352,476,71,65,76,26,391.5,440.5,56792.3,10607.4,5700.39
0,198,600,397,339,390,61,252,280,14,439.996,443.264,49107.1,10417.7,9536.27
0,509,600,126,337,579,12,129,476,60,484.583,145.417,32081.5,16191.5,-20219.3
0,169,600,172,228,114,45,543,452,48,469.333,185,38777.8,2332.25,-2456.88
0,22,600,302,456,152,35,223,175,14,383.906,327.067,62012.3,29968.8,1448.3
0,535,600,551,126,185,53,429,386,41,441.7,542.4,34119.3,2022.49,1065.24
0,215,600,97,412,517,22,250,488,40,516.929,129.786,23706.4,9139.41,-6778.71
0,561,600,185,227,268,74,57,526,31,403.909,243.273,55332.9,25074.2,-25959.8
0,506,600,287,424,294,48,200,194,47,475.2,327.5,30376.6,5299.61,-11904
0,367,600,462,169,403,71,68,483,67,471.667,426.25,33369.3,16422,13770.3
0,452,600,191,36,103,28,547,99,11,487.889,196.111,36009.9,10130.1,-17251.5
0,35,600,152,422,330,53,326,475,67,472,162,54241.6,5216,13416.2
0,285,600,235,358,509,18,173,284,50,440.9,276.9,45303.7,16226.3,-8270.68
0,63,600,527,112,443,17,444,343,46,338.5,440.667,59924.1,24201.5,30380.5
0,566,600,170,288,368,64,408,362,19,458.727,187.455,45403.2,18547.9,-12477.5
0,488,600,154,134,540,21,70,567,26,386,214.3,51252,17697.6,-21778.4
0,166,600,332,413,146,74,258,307,74,445.714,362.143,54789.2,19335.1,5308.71
0,328,600,71,206,201,18,374,386,24,429.429,119.429,44257,10378.3,-20042.9
0,354,600,275,525,304,49,413,218,43,485.176,177.706,27190.2,11303.2,1042.62
0,482,600,596,347,262,71,264,468,57,447.333,558.25,41015.2,1975.66,2752.09
0,218,600,563,287,357,18,489,319,55,480.385,494.231,32387.3,16265.4,21947.1
0,285,600,395,225,457,14,507,222,71,442.556,404.222,44881,6884.44,7625.36
0,15,600,149,227,238,51,450,137,61,418.889,95.7778,39158.9,4183.44,6422.6
0,241,600,316,101,78,13,495,509,18,467.714,333.571,45976.9,3325.95,6077.69
0,495,600,318,77,532,26,436,231,70,475.54,356.114,40320.5,7209.01,-6241.08
0,150,600,397,61,424,57,344,370,35,450.667,358,50581.1,10868.8,22442
0,76,600,474,490,522,17,138,131,28,464.1,415.1,47025,19717.2,19322.3
0,147,600,202,453,88,10,219,210,17,418,256,64400,24290,388.25
0,118,600,107,258,121,23,379,289,71,479.333,181.267,28600,29679.1,-7699.38
0,245,600,261,221,177,13,403,414,56,479.4,221.2,42910,1488.62,2264.8
0,14,600,67,124,300,48,281,444,62,449.429,65.5714,48131.6,4590.62,-280.119
0,418,600,595,474,250,25,305,496,26,429.417,489.583,42638.3,15107.7,19671.1
0,332,600,444,408,278,70,321,141,31,400.667,418.778,45001.8,2052.94,4775.42
0,457,600,195,339,327,66,67,365,37,400.9,368.2,50669.4,28209.3,-21609
0,511,600,408,420,195,11,111,194,10,334.125,411.375,47168.4,6702.55,4089.8
0,274,600,317,219,500,28,278,451,56,447.583,329.583,33079.5,3074.99,3612.81
0,526,600,213,218,460,62,139,400,15,413.75,220.875,71815.9,21396.1,-26462.9
0,260,600,73,137,206,67,237,147,22,469,184.75,47762.5,14599.7,-21528.2
0,276,600,82,60,418,39,351,319,27,448,120.6,42405.1,5785.6,-12479.6
0,479,600,471,138,455,33,128,431,28,506.818,475.364,32389.6,1830.05,-177.427
0,131,600,14,439,108,39,200,129,61,473.6,186.3,43045.2,23800.2,-10041.4
0,464,600,355,63,246,17,537,302,60,465.364,413.909,32991.5,2170.49,-6251.66
0,268,600,443,153,284,62,308,305,21,482.375,330.625,43676.8,32342.8,17987.2
0,168,600,326,410,228,70,169,516,62,430.286,315.143,53553.9,6046.48,7231.79
0,451,600,395,579,35,14,493,108,31,509.636,446.909,29866.3,2781.49,-740.536
0,363,600,543,539,422,44,370,231,73,433.5,503.1,51153.2,6497.88,17559.7
0,62,600,58,196,511,50,445,389,28,421,145,43100.7,5502.22,-2033.89
0,563,600,395,157,433,73,165,576,21,454.273,357.273,43541.6,12180.2,1185.32
0,95,600,207,519,437,44,394,284,33,518.2,197.5,33906.8,1777.17,6333.56
0,269,600,455,184,425,74,183,534,28,342.364,308.182,60773.6,22654.6,25763.7
0,183,600,209,375,85,53,296,160,25,460.167,284.833,51723.8,7948.17,10261.4
0,376,600,161,505,149,73,293,206,50,498.802,273.123,27448.3,4952.75,-6351.19
0,401,600,363,112,377,32,201,484,68,335.5,366.5,71967.7,6155.71,12733.9
0,570,600,239,92,94,26,390,356,53,401.818,277,45285.2,19101.4,-19777.5
0,318,600,132,372,484,57,45,152,38,508.455,174.182,29293.7,7936.16,-7570.99
0,579,600,176,219,304,53,507,61,18,482.571,218,45778,25412.7,-33729.8
0,572,600,320,518,468,57,509,199,45,519.545,350.273,30650.5,6448.02,-11899.8
0,209,600,332,303,131,39,448,533,62,462.444,319.556,36285.3,3233.03,5960.47
0,108,600,239,459,89,54,550,359,49,388.5,162.375,49419.1,6181.41,9399.36
0,66,600,436,383,358,72,351,365,67,384.429,404.643,40324,16540.9,15207.5
0,431,600,498,293,201,28,503,74,34,457,394,51762.4,24646.7,10699.7
0,198,600,29,382,258,66,183,129,25,468.012,158.967,34057.4,29720.9,-11160.3
0,295,600,371,237,250,50,225,513,49,459.75,363.125,46994.2,4414.13,5412.18
0,141,600,424,405,272,40,317,284,20,336.125,199,53393.8,23861.4,29517.3
0,9,600,161,181,327,65,119,487,58,482,119.143,47078.3,3477.14,10978.7
0,412,600,82,187,330,40,148,401,61,355.667,196.556,73052.3,20947.3,-36499.8
0,438,600,458,532,283,50,178,300,26,509.2,488.8,34833.5,2760.18,1679.16
0,43,600,368,172,166,29,377,520,58,357.583,224.5,57708.3,22723.5,34002.8
0,438,600,82,519,317,42,124,451,49,436.429,142.571,57587,17969.3,-29398.6
0,411,600,424,148,197,43,347,97,12,520.571,419,24104.7,1154,893.692
0,150,600,509,326,542,43,539,114,34,460.1,436.7,35998.1,21708,19297.7
0,423,600,294,475,421,73,430,335,57,424.277,265.067,31095.9,6404.74,-2477.82
0,424,600,63,360,524,24,287,520,74,488.133,114.733,25493.8,12301.5,-15675.5
0,214,600,445,488,213,74,109,223,19,404.455,418.182,36362.5,6020.96,12890.2
0,534,600,450,414,76,38,352,276,56,432.917,399.75,35365.7,5088.75,-2694.93
0,217,600,466,420,499,12,474,211,58,396.75,414,58477.4,9133.43,18562.3
0,331,600,220,207,165,54,233,406,71,420.4,247,55580,5753.56,-10046.2
0,483,600,185,388,500,49,209,433,48,495.625,241.313,32702.1,5653.7,-10153.9
0,63,600,185,77,76,61,317,405,29,395.7,217.9,50459.1,8822.32,-106.033
0,57,600,404,361,91,65,391,109,40,445.417,293.417,47829.9,11248.3,19744.3
0,384,600,444,436,77,24,109,507,56,441.091,343.455,42062.1,17357.3,14092.7
0,19,600,579,505,209,37,309,462,69,439.222,417,47004.9,47999.5,45472.5
0,87,600,11,81,293,28,167,356,43,433.2,112.4,29820.6,11043.4,-4483.87
0,364,600,290,246,535,17,252,235,31,484.4,327.1,33204.7,9212.99,-5627.27
0,587,600,62,263,79,35,146,214,20,478.333,136.556,35651.8,31268.3,-31940.8
0,449,600,235,423,491,72,250,491,53,467.25,275.875,40374.8,5377.55,-13467.5
0,258,600,210,64,316,55,359,422,36,367,193.25,73940.6,9893.64,14380
0,99,600,233,498,370,55,164,111,33,474,192.875,44944.3,5056.41,4551.71
0,87,600,39,413,146,49,565,273,30,388.714,57.7143,48481.9,2202.57,-4640.6
0,254,600,320,340,220,73,483,517,50,496.857,301,48685.1,710.667,4406.83
0,386,600,46,543,204,51,444,222,20,448.167,137.917,33982.5,29789.7,-26891.3
0,342,600,266,65,202,12,206,243,46,406.5,296,43582.5,8011.11,-13490.9
0,383,600,484,364,54,21,77,508,49,483.889,494.444,37475.1,3609.03,5804.68
0,431,600,259,68,465,27,198,415,74,411.143,380.429,64025.8,15916,-28082
0,383,600,418,346,292,36,340,484,45,481.222,392.111,35051.4,11778.9,3096.97
0,278,600,159,86,418,33,215,531,66,467.444,282.667,38149.8,16021.5,-8857.96
0,279,600,126,103,341,15,536,53,53,509.638,188.743,32055.1,6654.53,-8287
0,42,600,160,444,468,35,176,337,24,445.556,218.667,38149.8,15113.3,3279.46
0,116,600,503,517,475,31,511,541,28,469.667,338.333,46127,28652,22508.4
0,455,600,376,488,458,27,405,226,63,446.66,420.913,27077.7,5373.76,-3855.38
0,86,600,492,457,511,65,202,438,11,502.75,377.5,41514.8,37578,24590.6
0,251,600,306,387,377,68,396,416,14,470.154,359.923,32262.6,14183.6,2104.68
0,253,600,459,296,361,23,316,91,71,383.917,406.667,41799,9774.97,17124
0,193,600,351,414,253,60,162,448,46,344.077,311.846,52107.4,3784.97,7677.18
0,496,600,324,242,561,33,151,62,39,438.778,355.444,59373.9,4542.53,-6060.01
0,424,600,38,347,217,68,274,549,27,406.556,181.333,47131.5,39106,-35757.7
0,247,600,459,332,517,68,397,270,50,406.5,368.5,50810.9,7848,17637.7
0,349,600,179,457,347,48,333,288,29,371.615,202.154,58936.8,3062.97,-9629.6
0,498,600,198,210,561,19,258,202,41,505.286,223.286,49701.2,16611.2,-27105.8
0,263,600,131,193,442,18,365,538,16,413.769,117.538,45103.2,3905.6,-6695.7
0,506,600,539,81,308,33,294,125,37,420.9,455.7,41294.5,13484.9,11483.3
0,392,600,61,114,301,37,451,176,70,464.818,207,42133.6,38583.8,-28023.9
0,48,600,397,380,350,58,197,277,15,402.889,376.667,55777.1,19943.8,21943.8
0,536,600,112,385,298,41,155,236,40,479.833,175.5,55613.4,31345.5,-41284.3
0,375,600,432,327,393,57,339,494,33,430.727,308.091,41865.4,15185.5,10879.1
0,39,600,550,540,492,21,380,540,58,464.2,468.5,30995.6,17019.8,16966.1
0,412,600,496,175,558,30,216,315,34,471.929,427.571,28615.6,19168.3,12183.8
0,208,600,595,99,80,67,481,216,34,487.889,429.333,39794.6,26636.5,23388.2
0,310,600,6,378,383,10,522,353,59,446.059,96.2353,35763.8,9598.82,-13102.5
0,582,600,54,81,182,53,247,490,27,384.429,270.857,41783.6,35787.5,-29422.3
0,258,600,133,120,222,50,329,53,15,461.052,196.767,47167.4,8540.36,-13846.6
0,105,600,578,109,465,28,470,459,32,425.063,448,31494.5,36690.3,21202.7
0,101,600,227,343,220,60,179,541,21,465.8,152.2,68135.2,5229.7,8376.8
0,337,600,251,524,212,53,72,475,59,486.462,321.385,24540.8,4637.59,-3546.78
0,236,600,259,148,486,42,406,399,32,474.625,253.438,29779.1,6900.8,7309.91
0,226,600,314,326,465,30,508,483,39,440.25,291.5,86162.9,2000.33,12783.2
0,184,600,58,531,275,57,373,341,37,455.8,94,65675.7,2637.5,-13014.5
0,289,600,130,517,215,38,125,417,55,389.667,158.833,49997.5,6625.37,-15812.1
0,461,600,445,173,299,38,320,433,61,488.417,441.667,33227.5,5678.06,4616.88
0,462,600,46,137,157,63,194,457,18,467.571,169.857,40405.2,33179.1,-32985.7
0,212,600,196,403,536,14,342,488,44,469.083,202.667,45054.4,4765.15,-4796.33
0,554,600,290,410,428,34,369,255,51,443.75,287.083,44298.2,11707.5,-13724.2
0,546,600,153,233,131,49,156,261,38,335.938,156.88,49224.9,19396.3,-15484.9
0,247,600,127,90,335,30,188,297,74,459.769,222.462,34558.7,5567.94,-3685.55
0,565,600,120,87,359,69,202,566,21,473.8,233.8,70191.2,36016.7,-49008.6
0,366,600,495,542,576,23,396,518,72,464.846,445.615,33705.5,5862.76,10331.4
0,162,600,10,470,212,58,91,279,70,456,54.1,47628.9,3872.32,-11295.9
0,381,600,356,255,210,45,267,378,25,439.539,304.715,43621.4,2372.88,1907.4
0,499,600,435,413,482,72,441,119,46,510.333,385.917,27281.3,4673.72,-4375.7
0,379,600,91,374,488,21,486,170,34,422.857,161.286,44089.5,15843.6,-24839.8
0,388,600,31,398,351,68,409,135,67,339.077,95.0146,39009.7,9652.79,-12806.8
0,464,600,281,298,423,54,209,119,48,458.375,301,42602,4805.71,-13027
0,170,600,445,147,93,39,510,481,50,445.188,475.625,30597.4,12037,9527.67
0,302,600,440,316,183,41,498,379,14,471.636,420.273,35190.1,6699.02,5944.51
0,305,600,574,429,239,70,441,141,21,413,513.1,50334.9,8060.1,15646.2
0,387,600,227,50,21,16,225,177,63,519.615,288.231,25104.3,16105,-6844.07
0,251,600,513,534,405,61,169,113,13,494.923,494.077,29280.4,9099.91,15320
0,184,600,469,83,38,20,450,306,60,400.357,475.5,49866.7,9039.65,11059.7
0,401,600,171,173,334,42,557,438,10,407.111,178.333,61656.9,8993.25,-15489.9
0,271,600,513,471,558,13,322,66,39,491.909,491.245,24898.4,5678.51,10941.3
0,450,600,205,350,233,19,416,410,12,472.923,161,37459.9,10012.5,-11168.7
0,111,600,136,374,226,14,533,207,16,455.25,236.917,34550.8,10100.4,6148.02
0,78,600,369,154,387,65,125,80,10,475.889,333.111,37744.6,9632.11,17407
0,40,600,191,453,226,45,204,213,60,456.714,133.571,46049.6,3414.29,11316.5
0,181,600,596,167,207,27,387,199,50,388.875,482.375,54414.4,17660.3,23590.5
0,316,600,385,86,515,13,279,175,42,410.3,431.3,49595.1,4823.12,3103.12
0,408,600,596,94,77,34,115,207,45,327.6,510.8,85051.3,9647.7,28004.4
0,104,600,205,303,47,46,503,279,72,449.455,149.273,35295.7,3729.22,4869.26
0,179,600,493,309,522,30,92,462,24,379.538,458.692,58242.6,12735.4,12142.2
0,85,600,344,281,179,74,311,559,35,398.75,355.125,46431.3,18391.3,-189.567
0,405,600,455,445,77,48,452,338,23,366.667,426.778,71598.8,5242.94,15643.2
0,359,600,429,492,354,22,54,304,38,456.772,440.031,34214.5,5390.42,2459.95
0,206,600,25,388,62,62,307,571,19,467.083,179.667,44280.3,40503,-24212
0,173,600,529,97,321,72,166,193,17,498,475.636,29669,13171.1,16352.4
0,508,600,598,424,149,61,230,355,13,446.375,540,42525.7,2751.43,5328
0,462,600,135,479,58,39,158,289,30,436.455,182.182,47530.5,11938.8,-15329.3
0,208,600,239,360,504,55,557,130,38,487.25,216.25,43098.8,975.357,2470.07
0,441,600,342,37,392,12,175,466,13,477.667,341.067,35225.2,3828.07,-3533.69
0,386,600,13,473,284,53,118,354,22,421.875,197.75,51377.8,48464.8,-33555.8
0,271,600,95,492,325,36,570,46,13,437.857,169.071,35920,3061.46,-4676.91
0,156,600,18,521,214,73,198,334,10,492.375,62.125,40881.4,2635.27,-8065.05
0,179,600,520,328,546,43,453,198,71,482.857,488.214,33006.3,11879.3,16869.7
0,218,600,521,321,516,55,291,535,39,392.167,347,52230.2,36999.6,33243
0,288,600,6,358,101,15,75,323,73,380.882,202.882,53075.2,32589.4,-11059.5
0,501,600,256,114,79,44,530,255,48,479.308,330.626,30879.6,10950.3,-12884.9
0,97,600,446,456,285,68,306,465,70,503.766,317.425,30439.2,31017.1,14499.9
0,323,600,428,76,413,67,401,372,68,373,313.286,63386.7,16922.2,9530.83
0,147,600,287,63,285,27,423,241,55,457.667,188.778,47063.8,8411.44,12082.5
0,334,600,295,218,245,40,411,230,48,445.071,290.929,41984.7,13197.5,9219.31
0,598,600,473,313,114,49,384,346,38,423.5,355,47667.9,30085.2,-20896.4
0,446,600,137,282,115,53,458,565,21,375.154,177.615,40654,13964.9,-15359.7
0,164,600,145,323,37,32,157,316,64,394.667,173.167,55603.9,5393.37,3294.47
0,17,600,70,493,229,26,227,176,72,454.75,116.167,44886.9,19287.1,-12533.4
0,460,600,477,29,508,20,240,490,61,375.154,308.769,51401.1,27268,20096.5
0,146,600,256,179,373,39,84,545,18,397.222,174.444,53219.2,5424.28,4874.76
0,537,600,284,175,361,63,145,345,56,454.75,290.875,36798.8,11123.8,-18222.9
0,503,600,512,530,283,39,428,540,42,471.333,485.889,37964,1680.86,-1957.71
0,575,600,437,25,472,14,71,161,42,440.929,420,39457,10122,1806.08
0,281,600,571,187,474,17,294,399,23,473.462,400.231,33755.9,46637.9,19688.8
0,518,600,503,348,315,41,290,424,40,356.167,310.667,71073.4,47431.1,11187.1
0,436,600,231,94,467,64,108,241,46,494.727,217,37817.6,6766,-10382.8
0,33,600,191,33,162,12,302,182,16,389.167,215.333,40766.3,22153.7,-7460.42
0,89,600,155,268,418,57,413,480,35,477.75,142.875,37978.2,8011.27,4028.54
0,213,600,102,221,115,35,318,410,33,457.556,106.556,37369.3,7943.28,-2926.6
