Start Loc X,Start Loc Y,Goal Loc X,Goal Loc Y,Obstacle 1 Loc X,Obstacle 1 Loc Y,Obstacle 1 Radius,Obstacle 2 Loc X,Obstacle 2 Loc Y,Obstacle 2 Radius,Obstacle 3 Loc X,Obstacle 3 Loc Y,Obstacle 3 Radius,Obstacle 4 Loc X,Obstacle 4 Loc Y,Obstacle 4 Radius,Mean X,Mean Y,SXX,SYY,SXY
0,560,600,50,121,98,63,95,387,14,552,484,15,456,310,68,418.778,144,49742.4,27828.8,-33222.5
0,143,600,409,229,498,14,130,269,69,145,337,59,272,388,64,451.6,279.9,38908.3,32101.7,14819.6
0,250,600,375,161,353,66,494,396,16,24,421,12,137,274,23,381.6,348.1,66837.8,15731,-13928.8
0,589,600,440,104,350,22,100,320,49,541,534,52,326,212,15,465.75,377.125,38409.6,9760.7,-13748.5
0,318,600,46,440,318,57,547,169,47,494,268,50,489,307,63,395.625,147.625,46614.8,9344.27,-19540.7
0,374,600,538,335,140,60,221,50,16,92,67,48,311,304,57,469.727,522.091,45131.6,3061.69,8726.33
0,447,600,539,526,392,20,485,380,56,282,172,49,340,432,53,318.462,559,59254.4,1489,1621.42
0,276,600,370,518,401,46,269,339,49,87,147,64,76,76,72,372.167,401.25,54460,8057.66,-8768.86
0,520,600,518,120,464,46,517,336,71,534,174,12,97,353,35,383.833,538.667,77683.8,1261.87,-3712.27
0,514,600,574,434,346,46,329,407,38,184,154,11,468,168,14,503.077,455.846,28235.6,21614.5,5393.43
0,488,600,148,564,366,11,311,559,37,130,94,33,168,314,64,476.462,193.308,30062.3,14525.1,-18932.2
0,422,600,263,205,51,39,100,105,67,86,240,68,221,371,53,384.958,261.709,41239.8,8107.73,-6203.4
0,596,600,335,113,19,11,386,91,68,340,109,65,115,274,49,461.5,342.5,37611.8,9975.61,-13457.2
0,466,600,116,288,424,45,333,92,57,44,77,29,364,459,67,340.688,181.813,49112.9,8864.16,-13770
0,267,600,251,473,151,19,55,479,34,287,240,15,458,204,62,399.25,309.063,53343.9,8933.53,-2628.68
0,0,600,176,160,250,57,148,273,57,233,289,58,442,234,21,385.25,142,70679.6,6990,21469.1
0,82,600,571,433,69,32,273,266,44,88,104,30,352,142,57,359.389,426.333,64651.8,24616.8,34274.5
0,459,600,218,317,203,69,416,341,74,176,462,56,431,237,40,472.688,313.813,30958.6,12776.8,-16569.4
0,66,600,565,204,206,37,518,488,64,323,291,34,253,402,42,457.455,406.364,50681.7,41689.5,38021.4
0,42,600,377,420,315,36,209,158,50,311,176,34,323,160,56,297.182,352,59312.4,27704.6,23062.7
0,265,600,543,224,392,44,336,547,46,184,499,60,87,451,70,431.462,420.154,42422.1,29792.5,31080.1
0,273,600,55,210,79,74,248,196,21,142,442,12,257,585,11,458.875,167.75,44871,31268.5,-22385.2
0,210,600,313,32,280,10,325,502,58,376,302,72,476,261,28,505.222,274.889,37490.2,8477.61,7826.65
0,372,600,406,312,360,60,226,167,10,459,105,48,53,470,14,472.25,427.083,30728.6,2524.81,-1672.48
0,523,600,540,262,188,52,531,130,26,372,178,35,479,465,37,457.538,529,31420.1,1553,1123.75
0,448,600,510,514,64,42,290,65,58,97,200,50,461,396,27,423.375,537.625,36823.1,2037.41,4028.02
0,16,600,577,459,255,59,264,206,19,171,164,32,295,256,63,289.3,432.6,57205.8,36035.6,35286.7
0,416,600,595,323,441,51,106,226,43,500,201,26,284,477,26,475.778,500.444,36523.7,10050,11899.1
0,520,600,536,158,545,17,225,430,67,511,179,46,251,372,56,445.214,456.357,44247.4,12165.5,10249.3
0,177,600,71,207,305,65,210,345,61,130,120,71,55,277,45,404.571,122.571,51125.9,3133.29,-11211
0,419,600,525,293,178,41,521,363,70,201,146,59,551,367,33,401,475.2,28868.7,3826.84,7451.78
0,563,600,116,544,386,15,478,252,14,294,262,37,524,38,14,419.222,167.333,53526.7,23313.5,-28861.1
0,109,600,177,483,558,24,403,189,70,395,87,25,164,514,29,490.182,212,31453,13100,1989.1
0,239,600,171,414,172,37,550,134,10,381,268,59,204,422,58,441.625,197.375,47850.3,2059.13,-2691.55
0,115,600,199,110,141,12,536,164,47,319,320,67,124,226,36,424.598,189.9,44102.3,6859.13,9435.89
0,258,600,530,265,370,31,317,180,41,202,346,46,333,71,36,346.8,433.9,58800.6,13566.3,24207.1
0,61,600,320,473,253,55,454,401,29,347,468,51,353,486,43,504.688,365.25,24859.6,14859.7,9532.48
0,345,600,408,199,126,10,395,529,50,441,255,42,38,435,29,490.237,375.745,30001.8,3247.78,956.943
0,317,600,543,221,328,26,151,173,60,284,294,33,245,181,41,498.5,497.25,41136.3,6813.93,15519.1
0,460,600,491,376,518,54,150,527,42,306,366,48,521,558,22,447.214,366.357,45497.3,18891.3,4299.84
0,433,600,23,327,98,30,349,566,31,386,125,41,181,125,72,423.4,210.7,59695.4,48111.6,-40392
0,77,600,502,373,316,63,323,184,62,88,219,25,446,156,69,408.778,493.222,51310.2,25574.4,20437.9
0,125,600,288,398,225,73,516,75,25,355,279,24,115,435,32,437.182,295.545,50440.8,9812.47,11164.8
0,470,600,70,499,76,30,65,186,22,199,201,65,218,148,26,413.429,242.429,46797,25818,-31862
0,261,600,515,284,185,72,377,476,45,192,265,15,97,432,19,497.375,516.625,42596.6,11424.6,19654.4
0,280,600,503,162,166,73,27,514,22,446,107,35,36,479,13,478.125,439.125,43446.7,6875.27,14889.6
0,60,600,234,521,250,50,363,464,38,386,520,26,363,325,72,494.481,177.827,35778.8,5309.67,10290.2
0,570,600,495,481,331,72,533,141,64,332,94,42,538,489,16,423.909,479.364,53453.5,10120.1,2557.14
0,339,600,455,370,502,64,368,528,15,324,176,40,104,465,56,427.857,408.714,65495.1,7337.57,17982.1
0,382,600,68,106,27,12,317,154,72,530,215,51,211,99,41,455.5,141.5,36762.5,14787.2,-19564.4
0,314,600,47,277,515,57,66,120,29,561,375,30,191,525,48,445.727,124.364,30880.6,17398.9,-10019.2
0,229,600,172,380,315,62,317,478,39,144,398,29,447,237,67,445.38,167.237,49662,4944.79,-9802.69
0,539,600,224,523,421,48,545,104,25,481,466,37,580,98,17,469.429,206.429,45175.6,25410.6,-28827.2
0,544,600,101,511,141,69,82,403,14,262,278,34,93,222,47,429.8,177.467,32790.7,34189,-22764.8
0,150,600,435,153,413,61,373,323,10,338,420,73,123,182,61,321.241,335.202,54015,15270.6,6864.31
0,286,600,276,79,42,31,418,272,70,508,376,10,503,390,22,353,236.308,37183.7,8940.9,-9618.92
0,292,600,291,285,557,29,96,482,67,277,284,45,477,324,74,514.509,336.668,29833,3183.78,1208.27
0,372,600,56,373,437,45,520,405,10,414,369,24,83,408,33,416.125,140.625,44908.1,11132.8,-21121.7
0,74,600,504,48,419,26,209,213,29,511,497,63,79,72,61,398.713,423.943,56077.2,39355.1,45154.9
0,270,600,328,197,452,45,49,523,39,516,558,39,161,173,63,441.8,368,64143.2,8789.5,10487.8
0,413,600,549,461,330,63,206,411,54,361,23,22,509,399,37,387.105,431.105,37515.7,20890.7,21149.2
0,224,600,22,575,13,11,194,153,57,109,326,23,352,264,20,465.188,162.438,37070.4,28786.8,-20500.7
0,291,600,109,197,97,15,110,514,72,486,497,73,94,467,73,441.091,149.182,28791.3,11573.8,-5647.92
0,181,600,307,495,106,53,409,294,71,246,337,51,94,474,68,383.3,336,40954.7,8266,2908.89
0,489,600,516,480,350,14,516,80,15,246,47,31,215,172,65,390.8,527.6,54069.1,2732.27,-2903.31
0,12,600,589,163,497,46,165,84,74,73,300,72,316,390,41,411.909,403.455,48033.1,45081.9,45080.8
0,424,600,351,13,204,10,469,270,33,290,163,55,382,144,64,445.182,303.727,31196.4,8737.82,-8801.54
0,157,600,292,384,116,26,351,537,30,50,561,24,287,408,18,414.6,319.8,45003.4,8613.96,-553.089
0,129,600,196,308,339,47,435,279,69,192,446,50,108,321,64,441.235,130,36997.9,5104.88,8588.25
0,302,600,447,179,551,47,152,79,42,81,346,65,175,188,14,357.222,423.889,59531.9,4929.11,643.777
0,260,600,372,344,475,55,169,80,25,246,243,50,548,373,18,366.267,501.733,54268.5,9344.92,5985.65
0,542,600,26,526,467,36,383,307,30,492,355,59,56,281,31,379.44,279.979,45801,49628,-39035.1
0,115,600,414,494,380,42,480,438,72,295,89,44,438,391,26,508.5,395.625,42335.4,18188,23073.4
0,250,600,447,111,303,17,512,182,44,256,430,26,195,352,71,434.3,491.1,45833.3,10889,7384.19
0,443,600,330,510,256,63,265,455,73,282,300,74,302,77,63,413.077,437.154,56182.4,7478.97,-11934.5
0,569,600,532,213,516,24,171,476,32,51,462,45,270,88,52,329.3,469.1,50772.9,15069.7,-420.033
0,285,600,426,495,380,33,28,369,25,179,260,59,120,425,64,376.889,333.5,40515.4,19338.5,20743
0,585,600,541,151,209,67,132,544,31,209,438,62,118,430,32,295,552.429,75015.3,1390.95,-7599.17
0,331,600,120,472,370,51,561,191,18,561,370,28,280,82,28,388.643,153.714,34741.2,10591.6,-12285.5
0,506,600,483,541,295,27,370,490,52,372,156,25,435,277,64,445.889,461.366,40046,1107.03,-1735.49
0,356,600,372,420,500,72,79,319,72,357,272,22,236,503,16,357.429,332.429,56035.3,16062.6,-13382.2
0,263,600,364,524,555,13,482,368,41,333,463,74,200,61,29,406.417,297.167,52586.3,11047.4,10095.7
0,544,600,369,501,423,50,356,402,34,93,405,66,64,292,41,432.273,455.455,62757.8,7094.87,-15554.6
0,476,600,446,123,457,31,512,149,34,62,523,32,510,321,32,411.385,393.538,47590.8,12277.4,9592.61
0,447,600,331,471,486,40,396,276,41,200,177,46,98,219,73,391.706,367.937,60056.1,2897.73,-3900.52
0,258,600,585,153,69,51,350,174,56,519,302,16,346,347,42,409,515,67849.3,15688,30329.3
0,338,600,272,202,525,46,297,306,26,449,463,50,299,81,65,454.333,283.333,52529.1,1471.07,-4770.53
0,250,600,579,346,200,46,414,83,17,314,496,21,143,232,50,457.357,533.5,34222.4,7413.04,11251
0,489,600,289,559,458,18,275,366,36,506,276,53,135,375,58,375.857,310.571,66526.8,15083,-320.405
0,446,600,307,512,573,17,395,494,62,66,152,31,380,468,40,458.091,208.909,30631.7,13873.9,-4863.59
0,509,600,248,514,370,62,313,134,69,90,230,16,360,447,57,402.909,282.364,33842.3,8352.05,-12679.8
0,366,600,576,464,202,12,92,457,50,295,460,26,159,91,42,432.571,450.071,44009.8,15470.5,22251.2
0,439,600,280,227,545,53,398,364,70,336,315,39,134,534,31,431.429,241.429,44771.9,12577,-10442.9
0,296,600,76,245,211,72,128,68,68,183,381,51,211,505,66,522.818,113.182,30545.6,8423.16,-9741.06
0,198,600,551,333,189,72,308,467,50,522,26,11,452,435,14,489.188,542.313,27075.4,8569.7,12164.8
0,194,600,294,228,106,38,78,501,47,448,310,19,107,543,47,486.667,277.5,56917.5,1753.1,9804.2
0,349,600,489,396,30,10,148,328,25,551,338,18,171,182,39,420.556,396,47004.8,16097.3,18120.4
0,569,600,543,284,472,66,327,343,53,153,484,24,198,207,62,323.444,558.333,72328.5,553.25,-3732.79
0,238,600,170,154,429,31,414,356,52,111,208,67,344,507,35,432.231,147.846,42861.9,2080.47,1604.62
0,594,600,332,480,45,16,451,540,39,349,452,51,289,488,15,453.857,375,56319.5,17189.3,-12339.8
0,90,600,585,252,228,57,362,492,25,64,84,11,448,544,52,366.824,387.353,56466.2,30270.9,37846.7
0,437,600,122,375,437,34,49,155,27,514,134,14,111,292,16,437.231,210.846,34438.5,9559.14,-7895.79
0,484,600,492,241,505,43,293,220,41,431,413,74,526,38,22,334.5,446.25,63394.3,20742.2,26007.1
0,245,600,41,400,451,20,368,188,41,210,356,26,257,506,71,492.455,105.091,30989.9,5299.89,-8382.95
0,287,600,133,370,225,63,164,539,31,466,472,37,174,282,23,317.289,164.533,62276.8,9812.58,-12502
0,94,600,97,59,433,56,360,530,14,85,291,53,381,335,53,445.143,81.8571,47399.8,1295.81,309.024
0,405,600,416,452,487,49,505,140,14,478,139,37,490,435,11,476.929,374.429,31317.8,3578.88,-530.967
0,56,600,211,351,485,62,95,262,51,202,363,43,186,428,11,507.154,230.923,25934,4682.24,7791.35
0,145,600,27,158,178,32,279,54,50,98,107,18,166,274,59,325.927,259.063,47369.3,41243.8,-17015.1
0,588,600,482,367,73,26,45,280,30,376,562,30,224,156,55,493.857,460.714,47635.5,5060.24,-11720
0,308,600,567,358,52,39,518,528,55,192,167,73,457,226,63,504.134,445.831,32525.3,9634.88,12267.8
0,509,600,103,151,98,52,284,44,18,370,245,12,76,106,22,439.6,171.8,41789.2,20942,-27104.5
0,279,600,422,459,258,73,276,398,48,85,364,20,514,298,51,440.692,360.154,32086.1,8529.47,12671.6
0,407,600,518,162,271,42,128,389,29,353,95,28,235,119,29,347.5,502.625,69256,4036.27,4327.79
0,228,600,150,398,190,37,387,313,11,248,489,46,306,187,57,436.5,260.25,41568.3,12023.1,-7050.71
0,309,600,253,252,136,66,456,248,69,399,64,61,378,484,46,447.436,303.708,43237.9,902.065,-2234.89
0,70,600,473,324,303,49,333,329,22,467,156,37,184,381,59,497.353,334.235,20997.1,27447.4,17020.7
0,13,600,519,194,211,55,544,372,43,582,131,17,188,447,32,470.929,372.286,26140.4,21856.5,14931.3
0,270,600,469,438,144,70,236,99,46,61,379,15,101,459,61,458.444,422.889,43283,3755.11,11546.1
0,309,600,309,407,322,71,210,326,26,132,359,58,478,247,31,423.917,210.333,45923.9,9818.79,5769.58
0,331,600,42,103,532,37,476,381,36,397,157,53,322,324,57,498.75,201.75,41223.4,26637.4,-11207.4
0,351,600,520,391,107,51,402,38,36,280,324,47,327,152,67,416,502.778,50014.3,4372.94,12395.8
0,214,600,23,170,51,25,541,458,42,435,137,66,255,135,54,363.688,284.688,54087.2,36746.1,-30962.4
0,385,600,305,438,81,50,357,393,45,31,550,15,269,330,36,394.444,404,52691.3,13139.3,-17610.4
0,437,600,339,476,62,29,211,463,71,95,309,11,62,79,33,234.111,426.304,42658.1,6464.08,-11118.4
0,392,600,45,310,529,32,406,259,60,496,384,56,180,481,65,393.143,115.714,56082.5,16338.9,-26612.1
0,546,600,224,259,478,42,201,272,25,583,312,15,77,96,38,405.667,282.833,31904.6,20428.7,-9987.24
0,560,600,500,214,226,66,232,369,23,119,151,17,308,417,63,484,447.9,33087.1,26202.3,-1432.22
0,406,600,546,454,462,16,259,529,47,408,105,57,183,344,16,454.793,524.783,27676.4,2317.83,3349.28
0,119,600,582,102,284,21,421,297,27,475,407,21,322,172,72,281.444,478.222,53072.8,19817.4,18212.6
0,458,600,16,106,68,65,303,479,41,136,115,30,239,397,57,381.455,257,45746.9,58920.6,-41909.7
0,278,600,549,133,329,53,358,307,51,414,346,54,37,466,20,361.286,495.143,68949.9,16200.8,28361.3
0,516,600,486,443,122,54,342,320,43,70,346,49,240,547,24,360,505.375,62711.1,2647.41,-7277.86
0,281,600,420,192,524,62,183,64,18,253,489,61,306,132,65,523.462,421,26290.1,6224.67,8297.25
0,560,600,227,253,105,36,227,238,64,74,221,27,454,133,62,406.2,359.7,49574.6,25617.3,-29700.6
0,164,600,456,190,172,52,267,233,52,131,260,60,249,90,57,342.556,398.667,67744.3,12878,23675.8
0,75,600,549,136,384,18,103,372,73,556,431,14,303,371,42,459.333,318.833,53551.5,42892.6,32730.9
0,393,600,383,65,413,44,451,336,25,344,248,70,103,94,45,469.917,410.333,46330.8,3854.61,-3451.61
0,170,600,440,557,498,25,510,322,33,296,403,31,144,31,23,424.644,369.951,37793.8,10367.1,17081.9
0,394,600,394,303,120,26,494,376,22,455,213,20,371,298,36,439.889,420.667,48133.1,4174,8551.58
0,232,600,109,121,50,38,363,499,28,75,420,26,341,538,42,491,199.125,40675.4,12660.7,-6603.29
0,214,600,477,204,400,67,236,78,70,418,481,38,81,472,35,455.333,371.333,51609.5,8297.47,18986.1
0,498,600,371,376,118,57,156,439,58,401,217,13,315,416,36,397.714,336.286,54307.6,9483.91,-7927.57
0,529,600,50,194,375,13,519,42,12,26,137,22,549,381,16,427.813,125.313,40853.5,21310.9,-22982.8
0,108,600,466,376,59,39,220,137,11,389,292,73,269,208,34,391.25,371.5,56190.2,19430,31348.9
0,47,600,271,172,511,26,83,53,29,527,53,47,438,496,34,445.091,241.909,38111.1,6191.49,7351.31
0,304,600,227,172,209,41,134,163,70,441,434,45,320,433,73,403.875,210.75,50619.6,7759.36,-8769.18
0,487,600,67,208,526,59,126,508,57,449,166,45,343,286,51,394.6,119.7,41385.2,23937.1,-23425
0,354,600,205,204,159,17,19,445,17,512,117,66,108,332,40,438.583,239.25,32871,5234.93,-5084.43
0,150,600,2,472,248,68,161,298,15,326,435,30,168,201,56,454.889,57.8889,38086.5,4471.16,-5442.54
0,345,600,190,329,248,61,575,427,12,470,109,67,211,282,23,391.8,314.2,54472.3,19451,-26136.1
0,289,600,355,558,554,24,446,186,68,486,447,52,306,224,52,477.278,254.333,27934.6,12671.8,4813.84
0,555,600,245,151,247,34,301,58,56,224,326,42,101,531,36,245.474,223.628,38673.2,17818.5,-5987.4
0,56,600,165,61,229,20,157,264,31,337,384,27,190,290,59,460.667,94.1667,38211,3598.7,7494.88
0,195,600,347,522,369,33,215,441,57,218,408,46,233,323,55,417.75,240.5,80102.9,21120.3,15534.8
0,422,600,241,341,238,48,69,566,32,171,556,29,422,138,59,398.515,213.179,51856.8,9892.58,-10322
0,301,600,151,396,87,38,212,334,46,62,195,48,454,46,33,348.545,312.364,58045.9,21056.9,-25646.1
0,66,600,596,87,428,30,180,257,55,257,90,60,288,466,15,306.731,387.643,61013.3,39286.4,35116.5
0,207,600,291,142,409,50,333,240,19,517,151,37,84,233,68,440,290.333,59240.5,3144.25,2683.13
0,145,600,310,314,122,41,214,124,69,87,489,44,232,304,51,462.625,290.625,50688.6,6328.55,14149.6
0,1,600,41,307,402,36,420,329,31,378,207,47,246,399,59,495.556,60,35811.5,3300.25,4260.13
0,162,600,221,122,516,41,501,281,11,209,79,64,558,547,35,498.333,239.556,35790.8,2825.28,4361.54
0,283,600,446,325,391,53,488,218,14,201,207,36,561,129,29,469.333,399,34264.5,7327.25,9377.88
0,8,600,368,209,384,50,189,193,14,496,352,67,476,116,29,394,418.6,54344.4,26728.7,18867.4
0,281,600,249,215,306,28,251,394,72,141,101,73,264,225,34,375.882,375.529,51289.9,26422.5,-25369.9
0,64,600,21,365,176,50,343,48,41,251,498,20,65,165,36,439.042,112.5,35125.9,11884.7,-3026.77
0,213,600,291,286,171,14,402,435,13,130,405,63,111,205,56,388.778,224.444,59677.7,6281.78,13575.9
0,510,600,177,460,191,38,350,108,25,86,471,57,469,257,56,439.25,160.75,40435.8,13197.1,-11280.6
0,533,600,411,86,186,19,20,75,19,349,261,54,161,389,72,509.083,461.917,30629.2,2610.27,-5374.08
0,143,600,436,188,61,51,123,490,72,220,214,41,270,303,23,351.497,382.599,45326.9,16938,23357.3
0,133,600,150,343,355,33,82,487,62,497,307,22,408,317,12,487,148.429,47219.3,135.619,1639
0,314,600,134,532,296,25,132,39,22,125,53,25,142,62,61,408,295.667,29335.8,15648.8,-13845.4
0,503,600,436,29,490,20,367,212,71,212,51,16,32,210,32,389.182,481.182,45080.2,6255.16,-13172.4
0,296,600,468,167,365,70,356,516,57,192,335,69,263,166,37,393.833,454.75,56385.4,9424.02,12218.6
0,321,600,156,217,156,23,324,155,53,178,338,35,129,479,70,384.8,151.6,82210.7,12010.3,-9941.6
0,580,600,378,269,250,28,552,227,18,561,103,31,325,182,23,429,412.3,55270.7,11159.6,-16139
0,225,600,204,448,344,13,559,340,37,480,118,61,487,439,42,475,235.667,54831.2,1460.67,229
0,246,600,168,160,51,37,64,298,50,320,370,47,268,289,40,467.583,140.333,35388.3,4440.42,-7154.94
0,525,600,452,69,234,66,62,345,44,409,384,42,266,499,58,500.667,396.333,35594,20056.8,-7380.63
0,319,600,542,84,493,12,368,192,50,436,69,29,313,522,26,425,520,43273.1,6903.71,12951.4
0,145,600,499,374,164,66,397,485,62,468,525,28,250,462,63,361,311,100711,30667,50394.5
0,304,600,30,501,109,67,396,532,59,55,85,23,459,78,29,376.833,87.3333,28107.8,7625.88,-13027.4
0,2,600,491,288,197,46,258,200,72,253,121,71,159,147,37,313,315.438,63531.3,37116,39136.3
0,215,600,172,112,360,10,407,106,69,381,471,45,412,153,37,493.75,204.5,40768.2,1813.14,-1807.57
0,439,600,572,303,93,42,263,277,72,478,585,14,541,148,27,341.7,463.7,47486.7,14967.1,20564
0,239,600,241,56,147,50,481,96,60,105,412,47,136,120,61,396.974,253.466,39092,1358.85,3147.76
0,297,600,16,315,97,56,507,30,22,454,264,49,350,485,11,430.333,231.556,46947.5,51337.3,-33459.6
0,321,600,350,509,116,20,542,476,27,335,132,10,519,382,48,432.25,267.5,38732.5,8758.57,4347.86
0,397,600,135,47,326,13,110,141,61,332,86,70,413,294,49,477.414,169.921,27753.8,6949.83,-11885.1
0,269,600,219,382,105,71,493,383,31,311,110,65,474,138,49,476.216,277.565,33107.3,11792.8,1286.9
0,366,600,298,212,403,12,66,118,49,288,311,60,88,371,71,477.667,278.917,44099,3201.17,-434.394
0,187,600,232,92,461,62,407,361,13,301,320,30,199,520,69,388.286,175,44706.2,8208.67,9633.33
0,382,600,259,265,65,61,314,533,59,173,235,15,323,56,52,463.143,336.429,47795.8,8716.29,-9741.91
0,573,600,111,388,388,18,172,340,72,481,215,16,373,284,68,441.167,215.667,53966.2,54649.1,-36321.7
0,195,600,284,44,287,32,336,251,48,57,423,17,251,378,37,509.636,245.273,31140.1,3720.02,2898.01
0,50,600,269,108,455,62,350,440,52,293,520,14,280,126,50,402.133,212.467,40377.8,14755.8,17714.1
0,429,600,586,460,185,56,143,469,12,163,518,41,253,157,54,386.286,490.929,50524.4,5291.46,13814.4
0,460,600,378,543,154,32,304,357,28,362,394,43,42,507,35,461.417,324.25,39614.3,17447.7,9124.34
0,548,600,516,267,134,73,101,507,26,214,67,10,240,454,11,427.364,500.182,56626.7,5377.16,6084.43
0,166,600,173,293,180,21,405,377,15,448,204,57,131,448,51,397.133,216.733,47250,3362.49,-6028.03
0,455,600,328,17,567,15,509,260,39,279,203,38,326,558,24,443.509,379.71,45317.6,7157.54,-3812.57
0,409,600,245,350,513,62,362,501,22,264,224,72,63,321,52,457,204.778,35832.8,19816.4,-9569.88
0,24,600,489,573,523,13,113,186,61,138,411,51,208,308,40,459.5,412.438,27354.9,26340.5,23463.5
0,90,600,427,133,331,51,205,143,16,433,59,18,157,183,43,427.3,309.9,50038,17482.1,6891.59
0,396,600,72,396,148,52,470,136,28,258,512,60,339,410,37,354.9,271.2,61362.8,13095.5,-21672.5
0,163,600,330,214,560,34,396,174,43,218,414,16,247,489,35,480.583,363.667,33168.3,9748.61,5362.49
0,266,600,378,287,541,51,498,60,34,438,40,38,339,502,72,412.917,386.25,50717.4,5398.39,-2076.98
0,105,600,540,454,338,73,329,534,56,93,245,61,425,39,14,490.429,387.286,47939.6,27505.2,30201.5
0,114,600,318,421,476,13,171,116,15,509,487,53,384,375,59,408,318.083,44429.3,20719.4,-7977.46
0,261,600,391,130,540,26,297,183,19,181,156,13,424,484,44,493,336,26779.8,18537.2,6391.17
0,440,600,466,265,202,42,528,487,12,414,329,62,447,227,71,444.833,476.75,32731.4,1370.02,4299.05
0,315,600,262,51,330,22,60,452,54,524,215,12,123,165,63,315.25,203.75,43901.3,8503.13,6817.8
0,541,600,38,408,288,28,360,441,47,371,398,66,428,294,39,432.385,91.9231,34612.9,19476.2,-20880.6
0,148,600,445,301,515,24,338,435,33,130,408,10,272,436,47,422.889,324.667,58197.1,16933.8,23284.7
0,224,600,117,209,314,18,396,446,52,346,321,55,172,441,55,422.818,147.818,41034.2,2889.96,-2308.04
0,232,600,221,475,97,11,534,209,22,284,121,58,121,371,72,401.5,275.167,68797.1,7771.77,13306.7
0,476,600,447,486,536,54,424,463,19,462,121,15,471,222,73,465.364,397.727,40885.3,9790.42,8362.01
0,167,600,551,242,412,34,141,133,18,410,206,19,172,26,18,447.727,485.818,40975,22934.8,28586.4
0,305,600,267,160,106,37,335,289,41,133,256,23,46,444,24,491.013,306.343,27581.3,2371.24,2319.34
0,528,600,151,328,213,42,520,142,64,160,400,40,426,406,74,372.083,355.667,29854.4,16871,-19674
0,141,600,549,402,375,35,267,107,69,69,281,31,491,77,34,307.333,443.833,96370.7,29267.4,32666.1
0,188,600,336,394,199,33,485,387,23,234,103,57,206,234,47,416.385,377.231,48014.1,10723.5,-3238.43
0,378,600,235,243,323,15,321,184,47,181,268,36,525,338,58,485,261.545,34275.8,2998.87,-8625.9
0,421,600,261,348,109,15,503,357,30,75,91,65,113,500,69,458.167,261.083,41038,13452.8,-5236.56
0,22,600,202,397,523,16,214,254,30,270,68,65,301,23,23,391,230.375,56724.6,14426.8,9844.86
0,177,600,593,407,455,47,175,535,40,209,212,24,247,518,73,455.938,412.25,22838.6,35341.8,22263.9
0,7,600,156,455,167,58,259,338,48,470,247,45,66,143,39,483.481,166.083,26635.9,19994.7,8154
0,199,600,413,457,91,56,504,372,59,417,508,52,167,136,27,433.333,449.833,39604.4,15885.2,15130.2
0,213,600,437,333,312,62,113,314,65,293,298,40,516,220,70,363.131,337.14,31913.1,28312.8,783.236
0,43,600,427,71,151,34,82,224,61,99,568,28,488,67,60,401.473,278.833,41157.2,34132.9,28564.5
0,341,600,339,453,92,41,77,295,62,117,516,67,473,407,60,341.8,355.933,59974.2,11292.4,-15523.9
0,275,600,460,448,460,25,295,202,63,91,549,25,415,538,46,456.143,398.714,50398.5,5113.57,15442.7
0,255,600,13,251,152,31,544,299,18,80,221,31,290,143,62,461.769,131.077,32083.7,18635.1,-19260.8
0,313,600,44,412,445,63,231,339,20,402,291,59,513,53,47,415.8,117.267,29978.3,5943.21,-8392.23
0,540,600,188,218,158,71,537,430,19,422,158,54,83,143,19,478.429,298.857,46529.6,13856.8,-23801.8
0,305,600,404,332,481,58,456,530,40,266,471,55,140,210,26,503.714,352,31963.3,4063.69,7423.23
0,444,600,15,225,87,44,109,124,73,500,480,48,86,173,27,470.111,116.667,43798.6,26797.3,-31761.2
0,556,600,432,90,170,18,54,467,31,558,309,32,76,82,46,503.727,448.727,29924.8,2406.42,-4737.48
0,31,600,313,492,114,30,215,186,16,265,496,22,263,313,27,312.5,248.8,66260.3,18449.3,24805.9
0,228,600,237,319,386,19,58,480,16,57,222,45,509,388,19,446.5,296.6,34573.8,13242.7,-6654.89
0,242,600,296,504,112,30,492,336,25,295,103,48,525,437,50,481.599,214.456,24333.4,4667.18,1389
0,597,600,200,246,304,68,183,492,28,472,206,50,358,357,50,385.875,264.313,58579,32068.6,-29025.3
0,125,600,415,393,59,52,281,50,19,322,164,24,246,94,39,444.111,343.222,49879.1,16195.4,24858.2
0,487,600,481,299,454,60,60,152,31,492,367,51,42,310,15,478.4,448.783,29026.2,2510.54,1839.37
0,410,600,15,464,252,33,123,167,20,382,290,60,231,543,18,436.357,95.4286,35035,14303.8,-18827.8
0,431,600,285,161,493,52,279,465,23,174,295,60,124,378,55,385.545,210.091,61045.5,16175.7,3093.15
0,359,600,114,248,112,23,364,416,60,299,303,33,408,380,40,518.429,186.786,23584.6,26818,-6907.75
0,27,600,174,408,560,33,216,355,11,215,411,56,112,172,59,477.067,237.533,39107.5,25595.4,19354
0,394,600,195,482,322,64,521,25,14,552,362,31,188,491,38,469.091,207.364,31258.5,8184.85,-5307.54
0,491,600,144,489,531,20,148,243,67,128,395,42,118,301,27,427,315.857,53556.7,31073.8,-34067.3
0,348,600,76,432,163,35,215,379,64,279,465,49,416,170,63,472.467,202.6,28519.4,24279.3,-12105.2
0,419,600,392,211,131,24,488,323,55,470,465,67,547,146,11,446.846,270.923,32222,11117.4,2584.32
